name,latitude,longitude,elevation,elevationUnit,datacoverage,start_date,end_date,geometry,nc_file,TMAX,TMIN,TAVG,PRCP,SNOW,SNWD,WESD,WESF,AWND,AWDR
"MURDO 11.8 S, SD US",43.72011,-100.683418,550.2,METERS,0.9688,2009-06-01,2018-09-23,POINT (-100.683418 43.72011),GHCND-US1SDJN0004__MURDO_11.8_S_SD_US.nc,0,0,0,1,1,1,1,1,0,0
"MURDO 11.6 W, SD US",43.884585,-100.945676,707.7,METERS,0.5929,2022-04-23,2024-12-10,POINT (-100.945676 43.884585),GHCND-US1SDJN0007__MURDO_11.6_W_SD_US.nc,0,0,0,1,1,1,0,1,0,0
"WESSINGTON SPRINGS 0.3 N, SD US",44.085,-98.571,494.4,METERS,0.122,2007-09-08,2015-01-16,POINT (-98.571 44.085),GHCND-US1SDJR0001__WESSINGTON_SPRINGS_0.3_N_SD_US.nc,0,0,0,1,1,1,1,1,0,0
"WESSINGTON SPRINGS 0.8 N, SD US",44.092878,-98.5709035,490.1,METERS,0.1528,2012-08-23,2014-11-05,POINT (-98.5709035 44.092878),GHCND-US1SDJR0005__WESSINGTON_SPRINGS_0.8_N_SD_US.nc,0,0,0,1,1,1,1,1,0,0
"WESSINGTON SPRINGS 9.3 SSW, SD US",43.9506487548351,-98.6184840649366,510.5,METERS,0.1202,2015-09-24,2024-11-19,POINT (-98.6184840649366 43.9506487548351),GHCND-US1SDJR0008__WESSINGTON_SPRINGS_9.3_SSW_SD_US.nc,0,0,0,1,1,0,0,0,0,0
"LAKE PRESTON 4.0 SW, SD US",44.319278,-97.430264,515.1,METERS,0.9277,2007-06-25,2008-02-28,POINT (-97.430264 44.319278),GHCND-US1SDKY0001__LAKE_PRESTON_4.0_SW_SD_US.nc,0,0,0,1,1,1,1,1,0,0
"ARLINGTON 0.5 SSW, SD US",44.355876,-97.138954,558.4,METERS,0.109,2008-05-19,2014-03-18,POINT (-97.138954 44.355876),GHCND-US1SDKY0002__ARLINGTON_0.5_SSW_SD_US.nc,0,0,0,1,1,1,1,0,0,0
"DE SMET 0.2 SSE, SD US",44.383863,-97.546238,522.7,METERS,0.9002,2012-08-23,2024-12-12,POINT (-97.546238 44.383863),GHCND-US1SDKY0005__DE_SMET_0.2_SSE_SD_US.nc,0,0,0,1,1,1,1,1,0,0
"LAKE PRESTON 10.5 NNE, SD US",44.5002,-97.29034,547.7,METERS,0.1395,2012-08-23,2024-11-19,POINT (-97.29034 44.5002),GHCND-US1SDKY0006__LAKE_PRESTON_10.5_NNE_SD_US.nc,0,0,0,1,1,0,0,0,0,0
"OLDHAM 0.9 E, SD US",44.2303374409676,-97.2910427302122,529.1,METERS,0.2337,2013-04-08,2024-11-19,POINT (-97.2910427302122 44.2303374409676),GHCND-US1SDKY0009__OLDHAM_0.9_E_SD_US.nc,0,0,0,1,1,0,0,0,0,0
"ARLINGTON 9.0 SSW, SD US",44.2353766411543,-97.1696238219738,541.6,METERS,0.9128,2013-05-31,2024-12-08,POINT (-97.1696238219738 44.2353766411543),GHCND-US1SDKY0010__ARLINGTON_9.0_SSW_SD_US.nc,0,0,0,1,1,1,1,1,0,0
"OLDHAM 1.9 ENE, SD US",44.238925,-97.273192,537.4,METERS,0.106,2017-07-12,2024-09-05,POINT (-97.273192 44.238925),GHCND-US1SDKY0011__OLDHAM_1.9_ENE_SD_US.nc,0,0,0,1,1,0,0,0,0,0
"MADISON 4.6 W, SD US",44.007716,-97.199959,515.1,METERS,0.2349,2007-06-21,2010-04-28,POINT (-97.199959 44.007716),GHCND-US1SDLK0001__MADISON_4.6_W_SD_US.nc,0,0,0,1,1,0,0,1,0,0
"MADISON 5.2 W, SD US",44.015804,-97.210937,527.0,METERS,0.397,2012-04-30,2013-10-15,POINT (-97.210937 44.015804),GHCND-US1SDLK0003__MADISON_5.2_W_SD_US.nc,0,0,0,1,1,0,0,1,0,0
"RUTLAND 3.6 WNW, SD US",44.109,-97.034,532.2,METERS,0.609,2014-06-19,2019-10-11,POINT (-97.034 44.109),GHCND-US1SDLK0006__RUTLAND_3.6_WNW_SD_US.nc,0,0,0,1,1,1,0,0,0,0
"MADISON 0.2 NW, SD US",44.009755,-97.110182,512.4,METERS,0.9627,2019-05-07,2023-01-06,POINT (-97.110182 44.009755),GHCND-US1SDLK0009__MADISON_0.2_NW_SD_US.nc,0,0,0,1,1,1,0,1,0,0
"MADISON 5.0 SE, SD US",43.949916,-97.048627,495.6,METERS,0.2035,2019-08-29,2023-06-14,POINT (-97.048627 43.949916),GHCND-US1SDLK0010__MADISON_5.0_SE_SD_US.nc,0,0,0,1,1,0,0,0,0,0
"WENTWORTH 4.7 SSW, SD US",43.936225,-97.006866,495.3,METERS,0.593,2023-06-23,2024-11-19,POINT (-97.006866 43.936225),GHCND-US1SDLK0012__WENTWORTH_4.7_SSW_SD_US.nc,0,0,0,1,1,0,0,0,0,0
"SIOUX FALLS 6 SW, SD US",43.498368,-96.822977,462.1,METERS,0.294,2007-06-01,2024-10-31,POINT (-96.822977 43.498368),GHCND-US1SDLN0001__SIOUX_FALLS_6_SW_SD_US.nc,0,0,0,1,1,1,1,1,0,0
"TEA 0.5 SW, SD US",43.442417,-96.844983,451.1,METERS,0.6331,2007-06-23,2009-09-03,POINT (-96.844983 43.442417),GHCND-US1SDLN0004__TEA_0.5_SW_SD_US.nc,0,0,0,1,1,1,0,1,0,0
"HARRISBURG 2.5 NW, SD US",43.458739,-96.725989,445.0,METERS,0.1273,2009-03-04,2019-07-06,POINT (-96.725989 43.458739),GHCND-US1SDLN0007__HARRISBURG_2.5_NW_SD_US.nc,0,0,0,1,1,1,1,1,0,0
"SIOUX FALLS 4.2 S, SD US",43.483182,-96.734504,464.8,METERS,0.0811,2010-09-23,2024-08-30,POINT (-96.734504 43.483182),GHCND-US1SDLN0008__SIOUX_FALLS_4.2_S_SD_US.nc,0,0,0,1,1,1,0,0,0,0
"LENNOX 3.3 NE, SD US",43.384209,-96.8460972,422.1,METERS,0.3734,2011-08-24,2024-12-12,POINT (-96.8460972 43.384209),GHCND-US1SDLN0012__LENNOX_3.3_NE_SD_US.nc,0,0,0,1,1,1,0,0,0,0
"WORTHING 2.0 W, SD US",43.3322,-96.8035,411.2,METERS,0.137,2013-03-14,2024-11-19,POINT (-96.8035 43.3322),GHCND-US1SDLN0019__WORTHING_2.0_W_SD_US.nc,0,0,0,1,1,0,1,1,0,0
"SIOUX FALLS 4.5 SSW, SD US",43.482258,-96.761088,462.4,METERS,0.1281,2013-03-30,2024-11-19,POINT (-96.761088 43.482258),GHCND-US1SDLN0020__SIOUX_FALLS_4.5_SSW_SD_US.nc,0,0,0,1,1,1,0,0,0,0
"HUDSON 8.3 WNW, SD US",43.1667,-96.6116,459.3,METERS,0.2341,2013-03-30,2017-10-07,POINT (-96.6116 43.1667),GHCND-US1SDLN0022__HUDSON_8.3_WNW_SD_US.nc,0,0,0,1,1,1,0,1,0,0
"TEA 1.1 NNW, SD US",43.4634,-96.8427,458.4,METERS,0.1742,2016-05-09,2024-11-19,POINT (-96.8427 43.4634),GHCND-US1SDLN0026__TEA_1.1_NNW_SD_US.nc,0,0,0,1,1,1,0,0,0,0
"SIOUX FALLS 4.6 SSW, SD US",43.4839,-96.7704,463.0,METERS,0.147,2018-05-08,2024-06-22,POINT (-96.7704 43.4839),GHCND-US1SDLN0028__SIOUX_FALLS_4.6_SSW_SD_US.nc,0,0,0,1,1,0,0,0,0,0
"HARRISBURG 0.8 NNE, SD US",43.441289,-96.690629,434.9,METERS,0.0797,2018-07-07,2024-05-07,POINT (-96.690629 43.441289),GHCND-US1SDLN0029__HARRISBURG_0.8_NNE_SD_US.nc,0,0,0,1,1,0,0,0,0,0
"SIOUX FALLS 4.5 S, SD US",43.47982,-96.73646,459.3,METERS,0.076,2018-09-06,2023-10-04,POINT (-96.73646 43.47982),GHCND-US1SDLN0031__SIOUX_FALLS_4.5_S_SD_US.nc,0,0,0,1,1,0,0,1,0,0
"SIOUX FALLS 3.6 SSE, SD US",43.4936,-96.71249,453.5,METERS,0.9989,2020-01-01,2024-12-12,POINT (-96.71249 43.4936),GHCND-US1SDLN0032__SIOUX_FALLS_3.6_SSE_SD_US.nc,0,0,0,1,1,1,0,0,0,0
"HARRISBURG 0.8 NNE, SD US",43.4415134,-96.6894567,436.5,METERS,0.9415,2021-04-23,2024-12-11,POINT (-96.6894567 43.4415134),GHCND-US1SDLN0034__HARRISBURG_0.8_NNE_SD_US.nc,0,0,0,1,1,1,1,0,0,0
"HARRISBURG 0.7 NNE, SD US",43.44031,-96.690086,434.0,METERS,0.2181,2021-07-10,2024-11-19,POINT (-96.690086 43.44031),GHCND-US1SDLN0035__HARRISBURG_0.7_NNE_SD_US.nc,0,0,0,1,1,1,0,0,0,0
"WHITEWOOD 4.2 NNW, SD US",44.517871,-103.669789,1108.9,METERS,0.948,2007-06-01,2024-12-09,POINT (-103.669789 44.517871),GHCND-US1SDLW0001__WHITEWOOD_4.2_NNW_SD_US.nc,0,0,0,1,1,1,1,1,0,0
"SPEARFISH 9.4 WNW, SD US",44.558947,-104.011421,1033.3,METERS,0.2382,2007-06-02,2009-12-23,POINT (-104.011421 44.558947),GHCND-US1SDLW0002__SPEARFISH_9.4_WNW_SD_US.nc,0,0,0,1,1,0,0,1,0,0
"BELLE FOURCHE 8.1 SSE, SD US",44.56158,-103.77403,1062.5,METERS,0.6829,2007-06-01,2008-07-14,POINT (-103.77403 44.56158),GHCND-US1SDLW0004__BELLE_FOURCHE_8.1_SSE_SD_US.nc,0,0,0,1,1,1,1,1,0,0
"LEAD 5.5 SSW, SD US",44.27806,-103.8092,1791.9,METERS,0.8053,2007-07-04,2024-12-11,POINT (-103.8092 44.27806),GHCND-US1SDLW0006__LEAD_5.5_SSW_SD_US.nc,0,0,0,1,1,1,1,1,0,0
"LEAD 8.6 SE, SD US",44.252061,-103.66253,854.7,METERS,0.5044,2007-08-01,2008-07-06,POINT (-103.66253 44.252061),GHCND-US1SDLW0007__LEAD_8.6_SE_SD_US.nc,0,0,0,1,1,1,1,1,0,0
"SPEARFISH 0.6 E, SD US",44.4876,-103.8354,1229.0,METERS,0.8213,2007-07-17,2012-04-15,POINT (-103.8354 44.4876),GHCND-US1SDLW0008__SPEARFISH_0.6_E_SD_US.nc,0,0,0,1,1,1,1,1,0,0
"LEAD 11.0 S, SD US",44.192587,-103.760184,1790.1,METERS,0.6421,2007-07-18,2008-01-23,POINT (-103.760184 44.192587),GHCND-US1SDLW0009__LEAD_11.0_S_SD_US.nc,0,0,0,1,1,1,0,1,0,0
"HANNA 0.1 ESE, SD US",44.260983,-103.845283,1752.6,METERS,0.8257,2007-08-28,2008-10-13,POINT (-103.845283 44.260983),GHCND-US1SDLW0012__HANNA_0.1_ESE_SD_US.nc,0,0,0,1,1,1,1,1,0,0
"STURGIS 4.1 WSW, SD US",44.3929,-103.594139,1183.2,METERS,0.2522,2008-04-06,2011-10-04,POINT (-103.594139 44.3929),GHCND-US1SDLW0013__STURGIS_4.1_WSW_SD_US.nc,0,0,0,1,1,1,1,1,0,0
"SPEARFISH 0.1 WSW, SD US",44.4881686,-103.8492967,1144.2,METERS,0.9589,2011-05-11,2024-12-12,POINT (-103.8492967 44.4881686),GHCND-US1SDLW0015__SPEARFISH_0.1_WSW_SD_US.nc,0,0,0,1,1,1,1,1,0,0
"SPEARFISH 3.4 NNW, SD US",44.53286,-103.87883,1051.6,METERS,0.1546,2011-05-12,2013-07-08,POINT (-103.87883 44.53286),GHCND-US1SDLW0016__SPEARFISH_3.4_NNW_SD_US.nc,0,0,0,1,1,0,0,0,0,0
"LEAD 3.1 NNW, SD US",44.392676,-103.79518,1537.4,METERS,0.1754,2011-06-27,2024-11-10,POINT (-103.79518 44.392676),GHCND-US1SDLW0018__LEAD_3.1_NNW_SD_US.nc,0,0,0,1,1,1,1,1,0,0
"SPEARFISH 1.3 ESE, SD US",44.48361111,-103.8208333,1230.2,METERS,0.5387,2014-04-09,2018-10-31,POINT (-103.8208333 44.48361111),GHCND-US1SDLW0022__SPEARFISH_1.3_ESE_SD_US.nc,0,0,0,1,1,0,0,0,0,0
"SPEARFISH 3.9 SSE, SD US",44.440733,-103.805158,1341.7,METERS,0.2056,2014-06-24,2024-01-20,POINT (-103.805158 44.440733),GHCND-US1SDLW0023__SPEARFISH_3.9_SSE_SD_US.nc,0,0,0,1,1,1,1,1,0,0
"SPEARFISH 6.7 NNW, SD US",44.57932,-103.895809,1005.8,METERS,0.9804,2018-02-05,2024-12-11,POINT (-103.895809 44.57932),GHCND-US1SDLW0024__SPEARFISH_6.7_NNW_SD_US.nc,0,0,0,1,1,1,1,1,0,0
"SPEARFISH 2.8 WNW, SD US",44.510442,-103.89522,1092.7,METERS,0.8598,2019-04-18,2024-12-12,POINT (-103.89522 44.510442),GHCND-US1SDLW0026__SPEARFISH_2.8_WNW_SD_US.nc,0,0,0,1,1,1,1,1,0,0
"SPEARFISH 2.0 NW, SD US",44.50978,-103.8738,1077.5,METERS,0.1304,2019-06-10,2024-05-30,POINT (-103.8738 44.50978),GHCND-US1SDLW0027__SPEARFISH_2.0_NW_SD_US.nc,0,0,0,1,1,1,1,1,0,0
"SPEARFISH 5.3 E, SD US",44.48647,-103.73882,1160.7,METERS,0.3212,2023-07-11,2024-12-11,POINT (-103.73882 44.48647),GHCND-US1SDLW0030__SPEARFISH_5.3_E_SD_US.nc,0,0,0,1,1,1,0,1,0,0
"PRESHO 0.3 SSW, SD US",43.90271,-100.06081,556.9,METERS,0.9948,2007-03-01,2021-05-04,POINT (-100.06081 43.90271),GHCND-US1SDLY0001__PRESHO_0.3_SSW_SD_US.nc,0,0,0,1,1,1,0,1,0,0
"KENNEBEC 0.3 SE, SD US",43.901598,-99.857761,515.4,METERS,0.3102,2007-06-01,2024-11-10,POINT (-99.857761 43.901598),GHCND-US1SDLY0002__KENNEBEC_0.3_SE_SD_US.nc,0,0,0,1,1,1,1,1,0,0
"KENNEBEC 8.9 SSW, SD US",43.782298,-99.9219,552.9,METERS,0.3138,2007-06-01,2009-04-12,POINT (-99.9219 43.782298),GHCND-US1SDLY0003__KENNEBEC_8.9_SSW_SD_US.nc,0,0,0,1,1,0,0,0,0,0
"KENNEBEC 6.2 SSE, SD US",43.817188,-99.830738,545.9,METERS,0.9738,2007-05-01,2015-10-19,POINT (-99.830738 43.817188),GHCND-US1SDLY0004__KENNEBEC_6.2_SSE_SD_US.nc,0,0,0,1,1,1,1,1,0,0
"PRESHO 13.8 NW, SD US",44.03854,-100.265563,567.8,METERS,0.9916,2007-06-01,2024-12-12,POINT (-100.265563 44.03854),GHCND-US1SDLY0005__PRESHO_13.8_NW_SD_US.nc,0,0,0,1,1,1,1,1,0,0
"PRESHO 11.6 NNE, SD US",44.071249,-100.007714,548.9,METERS,0.4114,2007-06-01,2024-11-10,POINT (-100.007714 44.071249),GHCND-US1SDLY0006__PRESHO_11.6_NNE_SD_US.nc,0,0,0,1,1,1,1,1,0,0
"OACOMA 17.4 SSW, SD US",43.585479,-99.569204,527.0,METERS,0.1779,2007-06-01,2024-11-10,POINT (-99.569204 43.585479),GHCND-US1SDLY0007__OACOMA_17.4_SSW_SD_US.nc,0,0,0,1,1,0,0,0,0,0
"KENNEBEC 2.0 S, SD US",43.875356,-99.865678,526.1,METERS,0.0853,2007-06-13,2024-07-06,POINT (-99.865678 43.875356),GHCND-US1SDLY0010__KENNEBEC_2.0_S_SD_US.nc,0,0,0,1,1,0,0,0,0,0
"PRESHO 7.7 NNE, SD US",44.0066,-99.9858,549.9,METERS,0.1532,2007-06-18,2022-06-13,POINT (-99.9858 44.0066),GHCND-US1SDLY0011__PRESHO_7.7_NNE_SD_US.nc,0,0,0,1,1,0,0,0,0,0
"RELIANCE 0.1 ESE, SD US",43.879897,-99.600025,540.1,METERS,0.3066,2007-07-10,2024-11-10,POINT (-99.600025 43.879897),GHCND-US1SDLY0012__RELIANCE_0.1_ESE_SD_US.nc,0,0,0,1,1,1,0,1,0,0
"RELIANCE 0.3 ESE, SD US",43.879070845221,-99.596148913792,535.8,METERS,0.1701,2007-08-16,2011-10-10,POINT (-99.596148913792 43.879070845221),GHCND-US1SDLY0014__RELIANCE_0.3_ESE_SD_US.nc,0,0,0,1,1,0,0,0,0,0
"OACOMA 5.8 SW, SD US",43.750879,-99.479909,423.7,METERS,0.1315,2008-05-22,2024-11-09,POINT (-99.479909 43.750879),GHCND-US1SDLY0015__OACOMA_5.8_SW_SD_US.nc,0,0,0,1,1,0,0,0,0,0
"VIVIAN 5.1 SSW, SD US",43.853416,-100.302056,640.1,METERS,0.4866,2008-06-01,2024-11-10,POINT (-100.302056 43.853416),GHCND-US1SDLY0016__VIVIAN_5.1_SSW_SD_US.nc,0,0,0,1,1,0,0,0,0,0
"PRESHO 8.6 SW, SD US",43.819159,-100.179843,570.3,METERS,0.2067,2010-07-03,2024-11-10,POINT (-100.179843 43.819159),GHCND-US1SDLY0017__PRESHO_8.6_SW_SD_US.nc,0,0,0,1,1,0,0,0,0,0
"RELIANCE 9.8 S, SD US",43.73732,-99.59876,436.5,METERS,0.6524,2010-07-26,2015-10-23,POINT (-99.59876 43.73732),GHCND-US1SDLY0018__RELIANCE_9.8_S_SD_US.nc,0,0,0,1,1,1,0,1,0,0
"RELIANCE 9.1 E, SD US",43.90519,-99.422178,543.2,METERS,0.062,2013-04-15,2024-11-10,POINT (-99.422178 43.90519),GHCND-US1SDLY0022__RELIANCE_9.1_E_SD_US.nc,0,0,0,1,1,0,0,0,0,0
"RELIANCE 4.2 ENE, SD US",43.907231,-99.52559,547.4,METERS,0.5125,2013-04-24,2024-12-12,POINT (-99.52559 43.907231),GHCND-US1SDLY0026__RELIANCE_4.2_ENE_SD_US.nc,0,0,0,1,1,1,1,1,0,0
"KENNEBEC 8.4 SSW, SD US",43.790182,-99.917668,547.1,METERS,0.6303,2015-10-06,2024-11-10,POINT (-99.917668 43.790182),GHCND-US1SDLY0027__KENNEBEC_8.4_SSW_SD_US.nc,0,0,0,1,1,0,0,1,0,0
"PRESHO 7.6 N, SD US",44.017321,-100.06609,564.5,METERS,0.0535,2017-06-13,2024-11-10,POINT (-100.06609 44.017321),GHCND-US1SDLY0029__PRESHO_7.6_N_SD_US.nc,0,0,0,1,1,0,0,0,0,0
"RELIANCE 1.7 NW, SD US",43.897039,-99.628584,545.9,METERS,0.0902,2017-08-03,2024-11-04,POINT (-99.628584 43.897039),GHCND-US1SDLY0030__RELIANCE_1.7_NW_SD_US.nc,0,0,0,1,0,0,0,0,0,0
"VIVIAN 4.9 N, SD US",43.9989,-100.2868,587.0,METERS,0.2152,2018-05-12,2024-11-10,POINT (-100.2868 43.9989),GHCND-US1SDLY0032__VIVIAN_4.9_N_SD_US.nc,0,0,0,1,1,1,1,1,0,0
"PRESHO 11.1 S, SD US",43.74665,-100.04893,569.4,METERS,0.1575,2021-02-28,2024-11-10,POINT (-100.04893 43.74665),GHCND-US1SDLY0034__PRESHO_11.1_S_SD_US.nc,0,0,0,1,1,0,0,0,0,0
"PRESHO 1.1 NNW, SD US",43.9225,-100.0658,538.0,METERS,0.1407,2021-08-26,2024-11-10,POINT (-100.0658 43.9225),GHCND-US1SDLY0035__PRESHO_1.1_NNW_SD_US.nc,0,0,0,1,1,0,0,1,0,0
"PRESHO 12.7 SSW, SD US",43.738,-100.15933,565.1,METERS,0.9938,2023-03-08,2024-12-09,POINT (-100.15933 43.738),GHCND-US1SDLY0038__PRESHO_12.7_SSW_SD_US.nc,0,0,0,1,1,0,0,1,0,0
"OACOMA 1.0 NNW, SD US",43.8134,-99.39167,497.1,METERS,0.7722,2023-04-07,2024-12-12,POINT (-99.39167 43.8134),GHCND-US1SDLY0039__OACOMA_1.0_NNW_SD_US.nc,0,0,0,1,1,0,0,0,0,0
"MONTROSE 5.8 NW, SD US",43.770139,-97.249416,479.1,METERS,0.8974,2007-08-02,2024-12-12,POINT (-97.249416 43.770139),GHCND-US1SDMC0001__MONTROSE_5.8_NW_SD_US.nc,0,0,0,1,1,1,1,0,0,0
"MONTROSE 2.0 ENE, SD US",43.7139827013016,-97.1468974649906,506.3,METERS,0.5529,2012-11-11,2014-06-19,POINT (-97.1468974649906 43.7139827013016),GHCND-US1SDMC0006__MONTROSE_2.0_ENE_SD_US.nc,0,0,0,1,1,1,1,1,0,0
"DOLTON 1.3 N, SD US",43.5104861855507,-97.3881380259991,441.4,METERS,0.2213,2013-08-23,2015-11-18,POINT (-97.3881380259991 43.5104861855507),GHCND-US1SDMC0011__DOLTON_1.3_N_SD_US.nc,0,0,0,1,1,0,0,1,0,0
"MONTROSE 2.4 E, SD US",43.7030480057001,-97.1352727711201,517.9,METERS,0.18,2014-06-22,2024-12-02,POINT (-97.1352727711201 43.7030480057001),GHCND-US1SDMC0012__MONTROSE_2.4_E_SD_US.nc,0,0,0,1,1,1,1,1,0,0
"PARKER 7.2 N, SD US",43.499936,-97.13581,435.3,METERS,0.9401,2021-04-14,2024-12-09,POINT (-97.13581 43.499936),GHCND-US1SDMC0013__PARKER_7.2_N_SD_US.nc,0,0,0,1,1,0,0,0,0,0
"PARKER 9.7 N, SD US",43.536067,-97.149124,459.6,METERS,0.6539,2022-08-03,2024-12-11,POINT (-97.149124 43.536067),GHCND-US1SDMC0015__PARKER_9.7_N_SD_US.nc,0,0,0,1,1,1,0,1,0,0
"BOX ELDER 8.0 NNE, SD US",44.231776,-103.034516,883.9,METERS,0.971,2007-06-01,2024-12-11,POINT (-103.034516 44.231776),GHCND-US1SDMD0001__BOX_ELDER_8.0_NNE_SD_US.nc,0,0,0,1,1,1,1,1,0,0
"BLACKHAWK 2.0 NNW, SD US",44.177958,-103.332619,1113.1,METERS,0.5766,2007-07-19,2009-09-28,POINT (-103.332619 44.177958),GHCND-US1SDMD0004__BLACKHAWK_2.0_NNW_SD_US.nc,0,0,0,1,1,1,1,1,0,0
"STURGIS 0.7 WSW, SD US",44.40762,-103.528323,1079.9,METERS,0.9513,2007-07-18,2008-10-11,POINT (-103.528323 44.40762),GHCND-US1SDMD0005__STURGIS_0.7_WSW_SD_US.nc,0,0,0,1,1,1,0,0,0,0
"FAITH 36.3 W, SD US",44.924953,-102.762833,800.4,METERS,0.9623,2007-07-07,2024-12-07,POINT (-102.762833 44.924953),GHCND-US1SDMD0009__FAITH_36.3_W_SD_US.nc,0,0,0,1,1,1,1,1,0,0
"FAITH 14.3 S, SD US",44.819574,-102.043981,704.1,METERS,0.2039,2007-07-23,2011-09-19,POINT (-102.043981 44.819574),GHCND-US1SDMD0010__FAITH_14.3_S_SD_US.nc,0,0,0,1,1,1,1,1,0,0
"FAITH 22.7 WSW, SD US",44.875355,-102.448683,801.0,METERS,0.9453,2007-07-18,2013-05-26,POINT (-102.448683 44.875355),GHCND-US1SDMD0011__FAITH_22.7_WSW_SD_US.nc,0,0,0,1,1,1,1,1,0,0
"STURGIS 1.0 S, SD US",44.397424,-103.514938,1082.0,METERS,0.4357,2007-07-25,2012-07-08,POINT (-103.514938 44.397424),GHCND-US1SDMD0015__STURGIS_1.0_S_SD_US.nc,0,0,0,1,1,1,1,1,0,0
"BLACKHAWK 2.3 NNW, SD US",44.1825,-103.334722,1119.8,METERS,0.962,2007-08-03,2008-01-07,POINT (-103.334722 44.1825),GHCND-US1SDMD0018__BLACKHAWK_2.3_NNW_SD_US.nc,0,0,0,1,1,1,1,1,0,0
"BLACKHAWK 0.1 WNW, SD US",44.151972,-103.3165,1077.2,METERS,0.5707,2007-08-04,2019-12-01,POINT (-103.3165 44.151972),GHCND-US1SDMD0019__BLACKHAWK_0.1_WNW_SD_US.nc,0,0,0,1,1,1,1,1,0,0
"NEWELL 30.4 E, SD US",44.690425,-102.799317,901.9,METERS,0.1432,2007-08-05,2009-08-06,POINT (-102.799317 44.690425),GHCND-US1SDMD0020__NEWELL_30.4_E_SD_US.nc,0,0,0,1,1,1,0,1,0,0
"WHITEWOOD 5.3 E, SD US",44.4656,-103.532,994.0,METERS,0.2697,2007-09-18,2011-10-24,POINT (-103.532 44.4656),GHCND-US1SDMD0021__WHITEWOOD_5.3_E_SD_US.nc,0,0,0,1,1,0,0,0,0,0
"PIEDMONT 1.0 NW, SD US",44.240508,-103.404115,1090.0,METERS,0.0676,2011-01-19,2024-07-01,POINT (-103.404115 44.240508),GHCND-US1SDMD0025__PIEDMONT_1.0_NW_SD_US.nc,0,0,0,1,1,1,1,1,0,0
"WHITEWOOD 4.4 E, SD US",44.467535,-103.551568,1017.1,METERS,0.2341,2011-10-25,2024-11-20,POINT (-103.551568 44.467535),GHCND-US1SDMD0026__WHITEWOOD_4.4_E_SD_US.nc,0,0,0,1,1,1,1,0,0,0
"HOWES 1.8 SW, SD US",44.6039123535156,-102.082046508789,727.3,METERS,0.197,2012-07-06,2024-03-24,POINT (-102.082046508789 44.6039123535156),GHCND-US1SDMD0028__HOWES_1.8_SW_SD_US.nc,0,0,0,1,1,1,0,1,0,0
"WHITEWOOD 8.9 NE, SD US",44.5674797147512,-103.538165688515,934.8,METERS,0.2874,2012-10-24,2019-10-03,POINT (-103.538165688515 44.5674797147512),GHCND-US1SDMD0029__WHITEWOOD_8.9_NE_SD_US.nc,0,0,0,1,1,1,0,1,0,0
"TILFORD 0.1 N, SD US",44.3011735,-103.4300677,1095.5,METERS,0.3301,2011-12-27,2024-12-11,POINT (-103.4300677 44.3011735),GHCND-US1SDMD0031__TILFORD_0.1_N_SD_US.nc,0,0,0,1,1,0,1,1,0,0
"PIEDMONT 4.6 E, SD US",44.230679,-103.296615,981.2,METERS,0.921,2014-03-21,2024-12-12,POINT (-103.296615 44.230679),GHCND-US1SDMD0032__PIEDMONT_4.6_E_SD_US.nc,0,0,0,1,1,1,1,1,0,0
"FAITH 21.0 SW, SD US",44.820151,-102.353439,768.1,METERS,0.2319,2014-06-03,2019-09-29,POINT (-102.353439 44.820151),GHCND-US1SDMD0033__FAITH_21.0_SW_SD_US.nc,0,0,0,1,1,1,0,1,0,0
"RAPID CITY 6.2 NNE, SD US",44.161073,-103.197391,985.7,METERS,0.1715,1998-06-17,2024-11-10,POINT (-103.197391 44.161073),GHCND-US1SDMD0036__RAPID_CITY_6.2_NNE_SD_US.nc,0,0,0,1,1,1,1,1,0,0
"UNION CENTER 10.5 NW, SD US",44.6624,-102.8304,826.6,METERS,0.9578,2018-02-02,2024-12-10,POINT (-102.8304 44.6624),GHCND-US1SDMD0038__UNION_CENTER_10.5_NW_SD_US.nc,0,0,0,1,1,1,1,1,0,0
"VALE 6.3 SSW, SD US",44.5338967,-103.4523467,894.6,METERS,0.1189,2021-04-07,2024-12-11,POINT (-103.4523467 44.5338967),GHCND-US1SDMD0042__VALE_6.3_SSW_SD_US.nc,0,0,0,1,1,1,1,0,0,0
"ELM SPRINGS 4.1 NNW, SD US",44.3638638,-102.5678748,676.7,METERS,0.9992,2021-06-06,2024-12-12,POINT (-102.5678748 44.3638638),GHCND-US1SDMD0043__ELM_SPRINGS_4.1_NNW_SD_US.nc,0,0,0,1,1,1,0,1,0,0
"STONEVILLE 5.5 NNE, SD US",44.802185,-102.59632,771.8,METERS,0.1849,2021-06-07,2024-08-12,POINT (-102.59632 44.802185),GHCND-US1SDMD0047__STONEVILLE_5.5_NNE_SD_US.nc,0,0,0,1,1,1,1,1,0,0
"STURGIS 4.5 SE, SD US",44.3612196,-103.4556865,1161.3,METERS,0.783,2022-04-05,2024-12-11,POINT (-103.4556865 44.3612196),GHCND-US1SDMD0053__STURGIS_4.5_SE_SD_US.nc,0,0,0,1,1,1,1,1,0,0
